1	2.9498525E-4	2.9498525E-4	2.9498525E-4	0.011604342
11	5.899705E-4	5.899705E-4	5.363368E-5	0.10617687
21	5.899705E-4	5.899705E-4	2.8093835E-5	0.1813582
31	5.899705E-4	5.899705E-4	1.9031306E-5	0.24485746
41	8.840881E-4	8.840881E-4	2.1563126E-5	0.29969427
51	8.840881E-4	8.840881E-4	1.7335062E-5	0.34684226
61	0.0011782057	0.0011782057	1.9314848E-5	0.38791928
71	0.0011782057	0.0011782057	1.6594448E-5	0.42327896
81	0.0011782057	0.0011782057	1.454575E-5	0.45416084
91	0.0017681762	0.0017681762	1.9430508E-5	0.48126715
101	0.0020631615	0.0020631615	2.0427342E-5	0.50558746
111	0.0026522644	0.0026522644	2.3894274E-5	0.5270716
121	0.002946382	0.002946382	2.4350264E-5	0.54583526
131	0.0035363524	0.0035363524	2.6995054E-5	0.56280017
141	0.0035363524	0.0035363524	2.5080513E-5	0.5780551
151	0.0035363524	0.0035363524	2.3419554E-5	0.5924643
161	0.0038304701	0.0038304701	2.3791741E-5	0.6053922
171	0.0041245883	0.0041245883	2.4120396E-5	0.6175995
181	0.004713691	0.004713691	2.6042491E-5	0.6288115
191	0.0050078086	0.0050078086	2.621889E-5	0.6390122
201	0.005302794	0.005302794	2.6382058E-5	0.64869976
211	0.005596911	0.005596911	2.6525648E-5	0.6576116
221	0.0058918963	0.0058918963	2.6660166E-5	0.666242
231	0.0064818664	0.0064818664	2.806003E-5	0.674121
241	0.0070709707	0.0070709707	2.9340124E-5	0.681357
251	0.007365088	0.007365088	2.934298E-5	0.68843836
261	0.008542426	0.008542426	3.27296E-5	0.6951796
271	0.009131528	0.009131528	3.369568E-5	0.70145583
281	0.009720632	0.009720632	3.4592995E-5	0.7073819
291	0.009720632	0.009720632	3.3404234E-5	0.7127749
301	0.009720632	0.009720632	3.2294454E-5	0.7178632
