1	0.0017681762	0.0017681762	0.0017681762	0.011267321
11	0.024446469	0.024446469	0.0022224062	0.107961655
21	0.045946557	0.045946557	0.0021879312	0.1876543
31	0.060963042	0.060963042	0.0019665495	0.25711864
41	0.07598213	0.07598213	0.0018532227	0.31910506
51	0.08775377	0.08775377	0.0017206622	0.3744909
61	0.09865348	0.09865348	0.0016172702	0.4246308
71	0.10955145	0.10955145	0.0015429782	0.46878082
81	0.11838452	0.11838452	0.0014615373	0.5082757
91	0.124861196	0.124861196	0.001372101	0.54310215
101	0.12986727	0.12986727	0.0012858144	0.5742723
111	0.133401	0.133401	0.0012018109	0.6028072
121	0.13693476	0.13693476	0.0011316922	0.6281532
131	0.14017701	0.14017701	0.0010700533	0.6510569
141	0.14135346	0.14135346	0.0010025068	0.6720842
151	0.14488722	0.14488722	9.59518E-4	0.69127405
161	0.14812425	0.14812425	9.200264E-4	0.70854676
171	0.15106715	0.15106715	8.834336E-4	0.7245892
181	0.1531286	0.1531286	8.4601436E-4	0.738928
191	0.15519089	0.15519089	8.1251765E-4	0.75223464
201	0.15636909	0.15636909	7.7795563E-4	0.76445234
211	0.15813553	0.15813553	7.4945745E-4	0.7758206
221	0.15872376	0.15872376	7.18207E-4	0.7860555
231	0.1599011	0.1599011	6.9221255E-4	0.7955471
241	0.16049106	0.16049106	6.65938E-4	0.804613
251	0.16107932	0.16107932	6.4175023E-4	0.81306505
261	0.1625499	0.1625499	6.227965E-4	0.82107383
271	0.16372636	0.16372636	6.041563E-4	0.8285678
281	0.16402134	0.16402134	5.8370584E-4	0.83529675
291	0.16490456	0.16490456	5.666823E-4	0.8418339
301	0.1660819	0.1660819	5.517671E-4	0.8481375
