1	0.0053010588	0.0053010588	0.0053010588	0.009775343
11	0.07480392	0.07480392	0.0068003563	0.07018232
21	0.10924778	0.10924778	0.0052022757	0.12072991
31	0.13074616	0.13074616	0.004217617	0.16638681
41	0.14841403	0.14841403	0.0036198546	0.20828906
51	0.15901181	0.15901181	0.0031178787	0.24661899
61	0.16637255	0.16637255	0.0027274187	0.28260866
71	0.17255338	0.17255338	0.002430329	0.31678894
81	0.17785268	0.17785268	0.0021957122	0.3488028
91	0.18285963	0.18285963	0.0020094465	0.37828487
101	0.18580428	0.18580428	0.0018396464	0.4048996
111	0.1881581	0.1881581	0.0016951179	0.42961583
121	0.19168837	0.19168837	0.0015842011	0.45242125
131	0.19551797	0.19551797	0.0014925033	0.4742189
141	0.19905084	0.19905084	0.001411708	0.49443516
151	0.20140724	0.20140724	0.0013338228	0.51282394
161	0.20435187	0.20435187	0.0012692665	0.52957594
171	0.20670572	0.20670572	0.0012088052	0.54559404
181	0.21053095	0.21053095	0.0011631546	0.5606055
191	0.2125924	0.2125924	0.0011130492	0.5749471
201	0.2149488	0.2149488	0.001069397	0.58847994
211	0.21671526	0.21671526	0.0010270865	0.6014206
221	0.21877928	0.21877928	9.899514E-4	0.61403954
231	0.2217248	0.2217248	9.598477E-4	0.62622815
241	0.22231388	0.22231388	9.224644E-4	0.6379069
251	0.22319798	0.22319798	8.89235E-4	0.64894706
261	0.22496442	0.22496442	8.6193264E-4	0.6594599
271	0.2261409	0.2261409	8.3446817E-4	0.6695078
281	0.22731996	0.22731996	8.0896786E-4	0.67929006
291	0.2293814	0.2293814	7.882522E-4	0.6884414
301	0.23056047	0.23056047	7.659816E-4	0.69784784
