1	0.0029411765	0.0029411765	0.0029411765	0.010009974
11	0.04117647	0.04117647	0.0037433156	0.073774576
21	0.0882353	0.0882353	0.004201681	0.12539186
31	0.10882353	0.10882353	0.0035104365	0.17316186
41	0.13235295	0.13235295	0.0032281205	0.21729837
51	0.15	0.15	0.0029411765	0.25527215
61	0.16176471	0.16176471	0.0026518805	0.2890781
71	0.17352942	0.17352942	0.0024440761	0.32259902
81	0.18235295	0.18235295	0.002251271	0.3541251
91	0.1882353	0.1882353	0.0020685198	0.38529494
101	0.19117647	0.19117647	0.0018928363	0.41290253
111	0.19117647	0.19117647	0.0017223106	0.43751782
121	0.19411765	0.19411765	0.0016042781	0.45935452
131	0.19411765	0.19411765	0.0014818141	0.4797307
141	0.19705883	0.19705883	0.0013975803	0.5002494
151	0.20294118	0.20294118	0.0013439812	0.5178826
161	0.20588236	0.20588236	0.0012787724	0.53384155
171	0.20588236	0.20588236	0.0012039904	0.5495868
181	0.20882353	0.20882353	0.0011537211	0.5644771
191	0.20882353	0.20882353	0.0010933169	0.5781562
201	0.21176471	0.21176471	0.0010535558	0.59133655
211	0.21176471	0.21176471	0.0010036242	0.6038401
221	0.21176471	0.21176471	9.582113E-4	0.61669993
231	0.21470588	0.21470588	9.2946267E-4	0.62952405
241	0.21764706	0.21764706	9.0309983E-4	0.6415289
251	0.21764706	0.21764706	8.6711976E-4	0.65143204
261	0.22058824	0.22058824	8.4516563E-4	0.6612995
271	0.22352941	0.22352941	8.248318E-4	0.6712026
281	0.22352941	0.22352941	7.9547835E-4	0.68067825
291	0.22352941	0.22352941	7.681423E-4	0.69029635
301	0.22352941	0.22352941	7.4262265E-4	0.69980764
