1	0.0029498525	0.0029498525	0.0029498525	0.011742101
11	0.0029498525	0.0029498525	2.681684E-4	0.10977085
21	0.0029498525	0.0029498525	1.4046917E-4	0.18972388
31	0.0029498525	0.0029498525	9.515653E-5	0.2560134
41	0.0029498525	0.0029498525	7.194762E-5	0.3133362
51	0.0029498525	0.0029498525	5.7840247E-5	0.3616211
61	0.0029498525	0.0029498525	4.8358237E-5	0.40318105
71	0.0029498525	0.0029498525	4.1547217E-5	0.44079134
81	0.0029498525	0.0029498525	3.6417932E-5	0.47267294
91	0.005899705	0.005899705	6.4831926E-5	0.50014234
101	0.005899705	0.005899705	5.841292E-5	0.5264731
111	0.005899705	0.005899705	5.3150496E-5	0.54728866
121	0.005899705	0.005899705	4.875789E-5	0.5677128
131	0.005899705	0.005899705	4.5035915E-5	0.5862511
141	0.005899705	0.005899705	4.184188E-5	0.6032949
151	0.005899705	0.005899705	3.9070896E-5	0.6184173
161	0.005899705	0.005899705	3.664413E-5	0.63204527
171	0.005899705	0.005899705	3.4501198E-5	0.6446769
181	0.005899705	0.005899705	3.2595057E-5	0.6565969
191	0.005899705	0.005899705	3.0888506E-5	0.6669869
201	0.005899705	0.005899705	2.9351766E-5	0.6772701
211	0.005899705	0.005899705	2.7960687E-5	0.6866994
221	0.005899705	0.005899705	2.6695498E-5	0.69477654
231	0.005899705	0.005899705	2.5539848E-5	0.7024267
241	0.005899705	0.005899705	2.4480103E-5	0.71032596
251	0.005899705	0.005899705	2.3504801E-5	0.71783376
261	0.0088495575	0.0088495575	3.390635E-5	0.72484344
271	0.01179941	0.01179941	4.3540258E-5	0.7314261
281	0.0147492625	0.0147492625	5.2488478E-5	0.73754627
291	0.0147492625	0.0147492625	5.068475E-5	0.74288356
301	0.0147492625	0.0147492625	4.900087E-5	0.74793625
