1	0.008543293	0.008543293	0.008543293	0.008909939
11	0.061259765	0.061259765	0.0055690696	0.07668284
21	0.10072879	0.10072879	0.0047966093	0.13249704
31	0.13017179	0.13017179	0.00419909	0.18245123
41	0.15490717	0.15490717	0.0037782236	0.22762842
51	0.17257504	0.17257504	0.0033838241	0.2685369
61	0.19377843	0.19377843	0.0031766952	0.3062931
71	0.21438833	0.21438833	0.003019554	0.34075904
81	0.22792904	0.22792904	0.0028139385	0.37231642
91	0.23911938	0.23911938	0.0026276857	0.40166092
101	0.25001562	0.25001562	0.002475402	0.4285512
111	0.25620165	0.25620165	0.0023081226	0.45289892
121	0.26444644	0.26444644	0.0021855081	0.47593054
131	0.27033663	0.27033663	0.0020636385	0.49756613
141	0.27504858	0.27504858	0.0019506991	0.5172264
151	0.2830019	0.2830019	0.0018741848	0.53558624
161	0.28801146	0.28801146	0.0017888912	0.55236393
171	0.2918376	0.2918376	0.0017066526	0.56839406
181	0.2933082	0.2933082	0.001620487	0.583625
191	0.2956646	0.2956646	0.0015479821	0.597665
201	0.29890248	0.29890248	0.001487077	0.61066663
211	0.30214125	0.30214125	0.0014319491	0.6229832
221	0.3047909	0.3047909	0.0013791444	0.63482845
231	0.30773383	0.30773383	0.0013321809	0.64637625
241	0.31008762	0.31008762	0.0012866706	0.65712637
251	0.31332552	0.31332552	0.0012483089	0.667697
261	0.3150911	0.3150911	0.0012072456	0.67755926
271	0.31656343	0.31656343	0.0011681307	0.68715
281	0.3177399	0.3177399	0.0011307469	0.696549
291	0.31950635	0.31950635	0.0010979598	0.70529234
301	0.32156777	0.32156777	0.0010683314	0.71375227
