1	0.009424779	0.009424779	0.009424779	0.011625793
11	0.05919487	0.05919487	0.005381351	0.1116897
21	0.091590315	0.091590315	0.0043614437	0.19509253
31	0.11544768	0.11544768	0.0037241187	0.26890078
41	0.13753341	0.13753341	0.003354473	0.33575088
51	0.15313552	0.15313552	0.003002657	0.39588338
61	0.16903783	0.16903783	0.0027711121	0.44877163
71	0.18493754	0.18493754	0.002604754	0.49513474
81	0.19641939	0.19641939	0.0024249312	0.5352525
91	0.2055492	0.2055492	0.0022587825	0.5699439
101	0.20937619	0.20937619	0.0020730316	0.6005691
111	0.21320494	0.21320494	0.001920765	0.6278446
121	0.21762535	0.21762535	0.0017985569	0.65207577
131	0.22116084	0.22116084	0.0016882507	0.67396444
141	0.22557954	0.22557954	0.001599855	0.6935881
151	0.2305865	0.2305865	0.0015270629	0.7123719
161	0.2326488	0.2326488	0.0014450236	0.7294329
171	0.23529932	0.23529932	0.0013760194	0.7454382
181	0.23618169	0.23618169	0.0013048713	0.7598776
191	0.237359	0.237359	0.0012427175	0.7730285
201	0.23853807	0.23853807	0.0011867566	0.785679
211	0.24000955	0.24000955	0.001137486	0.79769707
221	0.2411869	0.2411869	0.0010913432	0.80910605
231	0.24354155	0.24354155	0.0010542923	0.81989497
241	0.24501562	0.24501562	0.0010166623	0.82967633
251	0.24678293	0.24678293	9.831989E-4	0.8390749
261	0.24796286	0.24796286	9.5004926E-4	0.84789884
271	0.24884696	0.24884696	9.182544E-4	0.8560602
281	0.2503193	0.2503193	8.908159E-4	0.86401224
291	0.25120163	0.25120163	8.632358E-4	0.87138987
301	0.25237983	0.25237983	8.384712E-4	0.87870026
