1	0.0	0.0	0.0	0.010983933
11	0.026548672	0.026548672	0.0024135157	0.101592496
21	0.064896755	0.064896755	0.0030903218	0.17393005
31	0.09144543	0.09144543	0.0029498525	0.23681217
41	0.11504425	0.11504425	0.0028059573	0.28867483
51	0.12684366	0.12684366	0.0024871305	0.33548984
61	0.13864307	0.13864307	0.002272837	0.37700838
71	0.14454277	0.14454277	0.0020358136	0.4141547
81	0.15929204	0.15929204	0.0019665684	0.44927484
91	0.17109145	0.17109145	0.0018801257	0.48212
101	0.17109145	0.17109145	0.0016939747	0.51176596
111	0.1740413	0.1740413	0.0015679396	0.5390303
121	0.17699115	0.17699115	0.0014627367	0.56366414
131	0.179941	0.179941	0.0013735954	0.5873738
141	0.19174041	0.19174041	0.0013598611	0.6089862
151	0.19764012	0.19764012	0.0013088749	0.6274705
161	0.20353982	0.20353982	0.0012642225	0.6443907
171	0.20353982	0.20353982	0.0011902914	0.65964025
181	0.20648968	0.20648968	0.001140827	0.67424995
191	0.20943953	0.20943953	0.001096542	0.6880065
201	0.20943953	0.20943953	0.0010419877	0.7015143
211	0.21238938	0.21238938	0.0010065847	0.71434665
221	0.21828909	0.21828909	9.877334E-4	0.7257571
231	0.21828909	0.21828909	9.449744E-4	0.7373098
241	0.21828909	0.21828909	9.057638E-4	0.7480449
251	0.21828909	0.21828909	8.6967763E-4	0.7581046
261	0.21828909	0.21828909	8.3635666E-4	0.7679511
271	0.21828909	0.21828909	8.054948E-4	0.777371
281	0.22123894	0.22123894	7.873272E-4	0.7856178
291	0.22123894	0.22123894	7.602713E-4	0.7935092
301	0.22123894	0.22123894	7.350131E-4	0.8004763
