1	0.0	0.0	0.0	7.109342E-5
11	0.0088495575	0.0088495575	8.0450525E-4	4.6210721E-4
21	0.0088495575	0.0088495575	4.214075E-4	8.53121E-4
31	0.017699115	0.017699115	5.709392E-4	0.0012085881
41	0.020648967	0.020648967	5.0363335E-4	0.0015640552
51	0.020648967	0.020648967	4.0488172E-4	0.0019195223
61	0.026548672	0.026548672	4.3522415E-4	0.002310536
71	0.032448377	0.032448377	4.570194E-4	0.002666003
81	0.032448377	0.032448377	4.0059726E-4	0.0030214703
91	0.032448377	0.032448377	3.565756E-4	0.0033769372
101	0.032448377	0.032448377	3.2127107E-4	0.0037324044
111	0.03539823	0.03539823	3.1890298E-4	0.004123418
121	0.03539823	0.03539823	2.9254737E-4	0.004514432
131	0.03539823	0.03539823	2.702155E-4	0.0048698992
141	0.03539823	0.03539823	2.5105127E-4	0.005225366
151	0.03539823	0.03539823	2.3442536E-4	0.00561638
161	0.038348082	0.038348082	2.3818685E-4	0.005971847
171	0.041297935	0.041297935	2.4150839E-4	0.0063273143
181	0.041297935	0.041297935	2.2816539E-4	0.006682781
191	0.041297935	0.041297935	2.1621956E-4	0.0070382482
201	0.041297935	0.041297935	2.0546236E-4	0.0073937154
211	0.044247787	0.044247787	2.0970515E-4	0.0077491826
221	0.044247787	0.044247787	2.0021624E-4	0.008104649
231	0.044247787	0.044247787	1.9154887E-4	0.008460117
241	0.050147492	0.050147492	2.0808088E-4	0.008815584
251	0.050147492	0.050147492	1.9979081E-4	0.009171051
261	0.050147492	0.050147492	1.9213598E-4	0.009526518
271	0.050147492	0.050147492	1.850461E-4	0.009881985
281	0.050147492	0.050147492	1.7846083E-4	0.010237452
291	0.050147492	0.050147492	1.7232816E-4	0.010592919
301	0.050147492	0.050147492	1.6660297E-4	0.010948386
