1	0.005882353	0.005882353	0.005882353	0.008798803
11	0.04411765	0.04411765	0.004010695	0.077158734
21	0.09117647	0.09117647	0.004341737	0.1326945
31	0.1264706	0.1264706	0.0040796963	0.18278
41	0.15294118	0.15294118	0.0037302726	0.22713023
51	0.17352942	0.17352942	0.0034025374	0.2677401
61	0.1882353	0.1882353	0.0030858244	0.30393276
71	0.21470588	0.21470588	0.0030240265	0.33659875
81	0.22352941	0.22352941	0.0027596224	0.3655956
91	0.22941177	0.22941177	0.0025210085	0.39331007
101	0.23529412	0.23529412	0.0023296447	0.4183528
111	0.24117647	0.24117647	0.002172761	0.44086635
121	0.24411765	0.24411765	0.0020175013	0.4620262
131	0.2529412	0.2529412	0.0019308487	0.482723
141	0.2529412	0.2529412	0.001793909	0.50163865
151	0.25588235	0.25588235	0.0016945851	0.5199843
161	0.25882354	0.25882354	0.0016075996	0.53697634
171	0.2617647	0.2617647	0.0015307878	0.5537546
181	0.26764706	0.26764706	0.001478713	0.56857365
191	0.26764706	0.26764706	0.0014012936	0.5820034
201	0.2735294	0.2735294	0.0013608428	0.5953263
211	0.2764706	0.2764706	0.0013102872	0.6070462
221	0.2764706	0.2764706	0.0012509981	0.61862355
231	0.27941176	0.27941176	0.0012095748	0.6297378
241	0.28235295	0.28235295	0.001171589	0.64021087
251	0.28529412	0.28529412	0.00113663	0.65150326
261	0.28529412	0.28529412	0.001093081	0.6603377
271	0.29117647	0.29117647	0.001074452	0.6695996
281	0.29117647	0.29117647	0.0010362152	0.6777572
291	0.29411766	0.29411766	0.0010107135	0.6866985
301	0.29411766	0.29411766	9.77135E-4	0.6951411
