50	326.03310691807622341650
100	300.50808746230064346837
150	297.26574347651340722896
200	298.57066109075745543157
250	305.53829466045824804583
300	311.75264611499015959067
350	320.10192009226477207827
400	323.74511921123391230893
450	328.66501268492076708394
500	342.34454373216046064725
550	339.15396925389900840383
600	348.95307945610968292024
650	354.26039970812608621027
700	362.74057762414978803219
750	367.03002950030739272211
800	373.29276659699357005543
